date,result,fighter,opponent,division,method,round,time,knockdowns,sub_attempts,pass,reversals,takedowns_landed,takedowns_attempts,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts,fighter_stance,opponent_stance,index
"September 22, 2012",L,Charlie Brenneman,Kyle Noke,Welterweight,KO/TKO,1,0:45,0,0,0.0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0.0,2.0,11601
"August 11, 2012",W,Benson Henderson,Frankie Edgar,Lightweight,S-DEC,5,5:00,0,1,0.0,0,0,1,64,167,67,170,33,124,14,19,17,24,62,163,2,4,0,0,2.0,0.0,11602
"August 11, 2012",L,Frankie Edgar,Benson Henderson,Lightweight,S-DEC,5,5:00,1,2,0.0,0,2,6,66,182,70,186,29,126,17,27,20,29,61,176,3,4,2,2,0.0,2.0,11603
"August 11, 2012",W,Donald Cerrone,Melvin Guillard,Lightweight,KO/TKO,1,1:16,1,0,0.0,0,0,0,4,9,4,9,3,7,0,1,1,1,4,9,0,0,0,0,0.0,0.0,11604
"August 11, 2012",L,Melvin Guillard,Donald Cerrone,Lightweight,KO/TKO,1,1:16,1,0,0.0,0,0,0,10,28,10,28,8,24,2,4,0,0,4,16,6,11,0,1,0.0,0.0,11605
"August 11, 2012",D,Jake Shields,Ed Herman,Middleweight,Overturned,3,5:00,0,0,7.0,0,3,8,33,47,148,169,15,27,15,16,3,4,11,20,10,11,12,16,0.0,0.0,11606
"August 11, 2012",D,Ed Herman,Jake Shields,Middleweight,Overturned,3,5:00,0,0,0.0,0,1,1,21,50,71,102,8,36,9,10,4,4,3,23,15,21,3,6,0.0,0.0,11607
"August 11, 2012",W,Yushin Okami,Buddy Roberts,Middleweight,KO/TKO,2,3:05,0,0,8.0,0,3,6,26,68,54,116,23,65,2,2,1,1,6,21,1,1,19,46,2.0,0.0,11608
"August 11, 2012",L,Buddy Roberts,Yushin Okami,Middleweight,KO/TKO,2,3:05,0,1,0.0,0,0,0,15,35,20,40,10,28,3,4,2,3,14,34,1,1,0,0,0.0,2.0,11609
"August 11, 2012",W,Max Holloway,Justin Lawrence,Featherweight,KO/TKO,2,4:49,1,0,0.0,0,0,0,29,124,29,124,18,110,8,11,3,3,23,108,0,0,6,16,0.0,0.0,11610
"August 11, 2012",L,Justin Lawrence,Max Holloway,Featherweight,KO/TKO,2,4:49,0,0,0.0,0,1,4,32,90,32,92,26,70,3,15,3,5,32,90,0,0,0,0,0.0,0.0,11611
"August 11, 2012",W,Dennis Bermudez,Tommy Hayden,Featherweight,SUB,1,4:43,0,2,1.0,1,1,2,12,27,16,32,12,26,0,1,0,0,6,18,1,1,5,8,0.0,2.0,11612
"August 11, 2012",L,Tommy Hayden,Dennis Bermudez,Featherweight,SUB,1,4:43,1,0,2.0,0,0,3,6,27,8,31,6,23,0,4,0,0,5,25,0,0,1,2,2.0,0.0,11613
"August 11, 2012",W,Michael Kuiper,Jared Hamman,Middleweight,KO/TKO,2,2:16,2,0,1.0,0,1,2,56,95,65,106,43,81,3,4,10,10,47,80,9,14,0,1,0.0,0.0,11614
"August 11, 2012",L,Jared Hamman,Michael Kuiper,Middleweight,KO/TKO,2,2:16,0,0,0.0,0,0,3,61,149,64,153,49,134,8,11,4,4,60,145,1,4,0,0,0.0,0.0,11615
"August 11, 2012",W,Erik Perez,Ken Stone,Bantamweight,KO/TKO,1,0:17,1,0,1.0,0,0,0,9,11,9,11,7,9,0,0,2,2,3,5,0,0,6,6,0.0,2.0,11616
"August 11, 2012",L,Ken Stone,Erik Perez,Bantamweight,KO/TKO,1,0:17,0,0,0.0,0,0,0,2,3,2,3,1,2,1,1,0,0,2,3,0,0,0,0,2.0,0.0,11617
"August 11, 2012",W,Chico Camus,Dustin Pague,Bantamweight,U-DEC,3,5:00,0,1,4.0,1,2,2,32,45,86,109,26,39,3,3,3,3,8,11,1,1,23,33,0.0,0.0,11618
"August 11, 2012",L,Dustin Pague,Chico Camus,Bantamweight,U-DEC,3,5:00,0,1,1.0,0,1,2,22,37,35,54,21,34,1,2,0,1,7,17,0,0,15,20,0.0,0.0,11619
"August 11, 2012",W,Nik Lentz,Eiji Mitsuoka,Featherweight,KO/TKO,1,3:45,0,0,1.0,0,4,4,33,37,59,67,22,26,4,4,7,7,3,6,12,13,18,18,0.0,2.0,11620
"August 11, 2012",L,Eiji Mitsuoka,Nik Lentz,Featherweight,KO/TKO,1,3:45,0,0,0.0,0,0,2,5,10,6,11,4,9,1,1,0,0,4,8,0,1,1,1,2.0,0.0,11621
"August 04, 2012",W,Mauricio Rua,Brandon Vera,Light Heavyweight,KO/TKO,4,4:09,1,0,6.0,0,4,7,68,103,142,184,51,81,9,11,8,11,38,68,16,18,14,17,0.0,0.0,11622
"August 04, 2012",L,Brandon Vera,Mauricio Rua,Light Heavyweight,KO/TKO,4,4:09,0,1,1.0,0,1,2,67,106,89,132,28,63,27,28,12,15,51,87,14,15,2,4,0.0,0.0,11623
"August 04, 2012",W,Lyoto Machida,Ryan Bader,Light Heavyweight,KO/TKO,2,1:32,1,0,0.0,0,0,0,21,31,21,31,8,17,9,10,4,4,19,29,0,0,2,2,2.0,0.0,11624
"August 04, 2012",L,Ryan Bader,Lyoto Machida,Light Heavyweight,KO/TKO,2,1:32,0,0,0.0,0,0,0,7,32,7,32,2,22,1,3,4,7,7,32,0,0,0,0,0.0,2.0,11625
"August 04, 2012",W,Joe Lauzon,Jamie Varner,Lightweight,SUB,3,2:44,0,1,5.0,2,2,5,44,118,55,130,42,115,1,2,1,1,35,108,1,2,8,8,0.0,0.0,11626
"August 04, 2012",L,Jamie Varner,Joe Lauzon,Lightweight,SUB,3,2:44,1,1,1.0,2,2,4,82,177,84,181,53,141,26,31,3,5,78,172,2,3,2,2,0.0,0.0,11627
"August 04, 2012",W,Mike Swick,DaMarques Johnson,Welterweight,KO/TKO,2,1:20,0,0,0.0,0,1,1,19,41,27,51,18,38,1,3,0,0,15,36,1,2,3,3,0.0,0.0,11628
"August 04, 2012",L,DaMarques Johnson,Mike Swick,Welterweight,KO/TKO,2,1:20,0,0,1.0,0,2,2,17,53,28,67,13,49,3,3,1,1,8,41,0,1,9,11,0.0,0.0,11629
"August 04, 2012",W,Nam Phan,Cole Miller,Featherweight,S-DEC,3,5:00,0,0,0.0,0,0,0,129,366,129,366,96,314,26,43,7,9,129,366,0,0,0,0,0.0,0.0,11630
"August 04, 2012",L,Cole Miller,Nam Phan,Featherweight,S-DEC,3,5:00,0,0,0.0,0,0,1,143,422,143,422,120,381,18,36,5,5,143,422,0,0,0,0,0.0,0.0,11631
"August 04, 2012",D,Phil Davis,Wagner Prado,Light Heavyweight,CNC,1,1:28,0,0,0.0,0,0,0,4,12,4,12,3,9,1,3,0,0,4,12,0,0,0,0,0.0,2.0,11632
"August 04, 2012",D,Wagner Prado,Phil Davis,Light Heavyweight,CNC,1,1:28,0,0,0.0,0,0,0,2,16,3,17,2,15,0,1,0,0,2,16,0,0,0,0,2.0,0.0,11633
"August 04, 2012",W,Rani Yahya,Josh Grispi,Featherweight,SUB,1,3:15,0,1,1.0,0,1,2,3,9,11,27,2,7,0,0,1,2,1,6,0,0,2,3,0.0,0.0,11634
"August 04, 2012",L,Josh Grispi,Rani Yahya,Featherweight,SUB,1,3:15,0,0,0.0,0,0,0,6,10,8,12,3,7,2,2,1,1,5,9,0,0,1,1,0.0,0.0,11635
"August 04, 2012",W,Philip De Fries,Oli Thompson,Heavyweight,SUB,2,4:16,1,1,1.0,0,2,6,35,77,55,109,29,70,5,6,1,1,15,48,13,17,7,12,0.0,0.0,11636
"August 04, 2012",L,Oli Thompson,Philip De Fries,Heavyweight,SUB,2,4:16,0,0,0.0,0,0,3,18,35,29,47,4,17,11,13,3,5,8,23,10,12,0,0,0.0,0.0,11637
"August 04, 2012",W,Manvel Gamburyan,Michihiro Omigawa,Featherweight,U-DEC,3,5:00,0,0,2.0,0,6,12,52,116,58,125,37,97,7,10,8,9,47,108,5,8,0,0,0.0,0.0,11638
"August 04, 2012",L,Michihiro Omigawa,Manvel Gamburyan,Featherweight,U-DEC,3,5:00,1,0,0.0,0,0,2,41,94,71,127,30,77,4,5,7,12,37,89,4,5,0,0,0.0,0.0,11639
"August 04, 2012",W,John Moraga,Ulysses Gomez,Flyweight,KO/TKO,1,3:46,1,0,0.0,0,0,0,34,63,36,66,12,37,13,16,9,10,24,51,9,11,1,1,0.0,0.0,11640
"August 04, 2012",L,Ulysses Gomez,John Moraga,Flyweight,KO/TKO,1,3:46,0,0,0.0,0,0,5,16,43,16,43,7,32,3,4,6,7,13,40,3,3,0,0,0.0,0.0,11641
"July 21, 2012",W,Renan Barao,Urijah Faber,Bantamweight,U-DEC,5,5:00,0,0,0.0,0,0,0,85,290,85,290,55,236,10,23,20,31,81,282,4,8,0,0,0.0,0.0,11642
"July 21, 2012",L,Urijah Faber,Renan Barao,Bantamweight,U-DEC,5,5:00,0,0,0.0,0,0,6,60,178,62,180,38,141,12,26,10,11,57,170,3,8,0,0,0.0,0.0,11643
"July 21, 2012",W,Tim Boetsch,Hector Lombard,Middleweight,S-DEC,3,5:00,0,0,0.0,0,0,9,54,98,57,101,11,39,20,32,23,27,42,78,12,20,0,0,0.0,2.0,11644
"July 21, 2012",L,Hector Lombard,Tim Boetsch,Middleweight,S-DEC,3,5:00,0,0,0.0,0,2,4,26,77,47,99,18,65,6,6,2,6,22,70,2,5,2,2,2.0,0.0,11645
"July 21, 2012",W,Cheick Kongo,Shawn Jordan,Heavyweight,U-DEC,3,5:00,0,0,0.0,0,0,2,38,56,64,84,13,31,21,21,4,4,12,26,26,30,0,0,0.0,2.0,11646
"July 21, 2012",L,Shawn Jordan,Cheick Kongo,Heavyweight,U-DEC,3,5:00,0,0,1.0,0,0,5,15,41,23,50,6,32,3,3,6,6,2,11,12,25,1,5,2.0,0.0,11647
"July 21, 2012",W,James Head,Brian Ebersole,Welterweight,S-DEC,3,5:00,0,1,2.0,1,1,1,37,83,62,108,22,64,13,16,2,3,19,61,17,21,1,1,0.0,2.0,11648
"July 21, 2012",L,Brian Ebersole,James Head,Welterweight,S-DEC,3,5:00,0,0,2.0,0,1,15,35,88,51,104,13,53,9,15,13,20,32,77,1,4,2,7,2.0,0.0,11649
"July 21, 2012",D,Chris Clements,Matthew Riddle,Welterweight,Overturned,3,2:02,0,0,0.0,0,0,0,38,76,64,103,21,55,12,16,5,5,22,52,9,13,7,11,0.0,2.0,11650
"July 21, 2012",D,Matthew Riddle,Chris Clements,Welterweight,Overturned,3,2:02,0,1,4.0,0,5,9,28,63,79,121,19,51,7,9,2,3,11,37,6,11,11,15,2.0,0.0,11651
"July 21, 2012",W,Nick Ring,Court McGee,Middleweight,U-DEC,3,5:00,0,0,2.0,0,0,7,68,137,71,143,41,104,12,13,15,20,66,135,2,2,0,0,2.0,0.0,11652
"July 21, 2012",L,Court McGee,Nick Ring,Middleweight,U-DEC,3,5:00,0,0,0.0,0,0,4,108,295,146,350,70,241,16,27,22,27,106,291,2,4,0,0,0.0,2.0,11653
"July 21, 2012",D,Roland Delorme,Francisco Rivera,Bantamweight,Overturned,1,4:19,0,0,0.0,0,0,1,16,60,16,60,6,42,3,4,7,14,15,59,1,1,0,0,0.0,0.0,11654
"July 21, 2012",D,Francisco Rivera,Roland Delorme,Bantamweight,Overturned,1,4:19,1,0,0.0,0,0,0,52,79,54,82,39,64,1,2,12,13,48,74,2,3,2,2,0.0,0.0,11655
"July 21, 2012",W,Ryan Jimmo,Anthony Perosh,Light Heavyweight,KO/TKO,1,0:07,1,0,0.0,0,0,0,2,2,2,2,2,2,0,0,0,0,1,1,0,0,1,1,0.0,0.0,11656
